CustomerID,SeniorCitizen,Partner,Dependents,Tenure,Contract,InternetService,OnlineSecurity,TechSupport,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01606,0,Yes,No,0,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,53.39,0.0,Yes
CUST01607,0,No,Yes,56,One year,No,No,Yes,No,Electronic check,57.86,3237.37,No
CUST01608,0,Yes,No,63,Month-to-month,Fiber optic,No,No,No,Credit card,34.19,2196.01,Yes
CUST01609,1,No,No,27,Month-to-month,No,Yes,Yes,No,Mailed check,44.34,1110.0,No
CUST01610,0,Yes,No,36,Month-to-month,DSL,No,No,No,Bank transfer,79.75,2816.21,No
CUST01611,0,Yes,No,46,One year,No,No,No,Yes,Credit card,62.18,2950.22,No
CUST01612,0,No,Yes,36,One year,DSL,No,Yes,Yes,Electronic check,96.98,3451.41,No
CUST01613,0,No,No,48,Two year,Fiber optic,No,No,Yes,Bank transfer,104.96,4945.5,Yes
CUST01614,0,No,No,43,One year,No,No,No,Yes,Electronic check,73.25,3114.84,No
CUST01615,0,Yes,Yes,55,One year,DSL,No,No,No,Electronic check,95.34,5204.01,No
CUST01616,0,No,No,27,One year,Fiber optic,No,Yes,No,Mailed check,49.3,1363.66,No
CUST01617,1,Yes,Yes,5,Two year,DSL,No,Yes,No,Electronic check,60.33,333.59,Yes
CUST01618,0,Yes,No,60,One year,DSL,Yes,No,Yes,Electronic check,90.7,5393.53,Yes
CUST01619,0,Yes,Yes,19,Month-to-month,Fiber optic,No,No,Yes,Credit card,57.39,1071.46,Yes
CUST01620,0,No,Yes,1,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,78.03,104.88,Yes
CUST01621,0,No,Yes,72,One year,Fiber optic,No,Yes,Yes,Mailed check,36.91,2686.04,No
CUST01622,0,Yes,No,36,One year,Fiber optic,No,No,No,Electronic check,79.18,2798.75,No
CUST01623,0,Yes,No,19,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,105.87,1965.33,Yes
CUST01624,0,Yes,Yes,25,Two year,DSL,No,Yes,No,Electronic check,106.6,2770.82,Yes
CUST01625,1,Yes,No,28,Two year,DSL,No,No,No,Bank transfer,91.88,2559.65,No
CUST01626,0,Yes,Yes,0,Month-to-month,No,No,Yes,Yes,Mailed check,94.07,74.67,Yes
CUST01627,0,No,Yes,34,Two year,DSL,Yes,No,Yes,Bank transfer,74.91,2558.37,Yes
CUST01628,1,No,No,69,Month-to-month,Fiber optic,Yes,No,No,Mailed check,77.64,5411.91,No
CUST01629,0,No,Yes,58,Month-to-month,DSL,No,No,Yes,Mailed check,31.63,1865.8,Yes
CUST01630,0,Yes,No,68,Month-to-month,Fiber optic,No,Yes,No,Credit card,63.27,4310.91,No
CUST01631,0,Yes,No,32,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,63.98,2055.32,No
CUST01632,0,No,Yes,50,Two year,DSL,Yes,Yes,Yes,Mailed check,115.77,5726.46,No
CUST01633,0,No,No,11,Month-to-month,DSL,No,Yes,Yes,Mailed check,61.97,673.34,No
CUST01634,0,No,No,19,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,74.03,1380.47,No
CUST01635,0,No,No,52,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,72.39,3747.89,No
CUST01636,0,No,Yes,42,Month-to-month,DSL,No,Yes,Yes,Electronic check,82.95,3465.42,No
CUST01637,1,Yes,No,49,Month-to-month,Fiber optic,No,Yes,No,Credit card,94.32,4629.8,No
CUST01638,0,Yes,No,28,One year,DSL,Yes,No,No,Mailed check,40.95,1178.5,No
CUST01639,1,No,Yes,56,Month-to-month,No,No,No,No,Bank transfer,71.93,4021.2,No
CUST01640,0,No,No,38,Two year,Fiber optic,Yes,Yes,Yes,Mailed check,102.24,3932.86,No
CUST01641,0,Yes,Yes,55,Two year,DSL,Yes,No,No,Credit card,65.24,3567.43,No
CUST01642,0,Yes,No,42,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,46.4,1953.13,No
CUST01643,0,No,No,49,Two year,Fiber optic,No,No,Yes,Bank transfer,84.78,4280.39,No
CUST01644,0,No,Yes,22,Month-to-month,DSL,Yes,No,No,Credit card,102.02,2184.37,Yes
CUST01645,1,Yes,Yes,43,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,24.44,1029.85,No
CUST01646,0,Yes,No,37,Month-to-month,DSL,Yes,No,No,Electronic check,97.23,3506.79,Yes
CUST01647,0,Yes,No,22,Month-to-month,DSL,Yes,No,Yes,Mailed check,101.81,2251.24,Yes
CUST01648,0,No,No,44,Month-to-month,DSL,Yes,No,No,Electronic check,65.08,2864.35,No
CUST01649,0,Yes,No,51,One year,Fiber optic,No,No,Yes,Electronic check,118.3,6039.59,No
CUST01650,1,No,Yes,49,Month-to-month,DSL,No,No,No,Bank transfer,98.24,4768.18,No
CUST01651,0,No,No,7,One year,Fiber optic,No,Yes,No,Credit card,96.91,640.28,No
CUST01652,0,Yes,Yes,0,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,94.28,2.7,Yes
CUST01653,0,No,No,7,One year,Fiber optic,Yes,Yes,Yes,Mailed check,33.36,163.38,Yes
CUST01654,0,Yes,No,28,Month-to-month,Fiber optic,No,No,No,Mailed check,40.16,1168.56,No
CUST01655,0,No,Yes,4,Month-to-month,No,Yes,No,Yes,Credit card,65.33,191.78,Yes
CUST01656,0,No,Yes,46,Month-to-month,Fiber optic,No,No,Yes,Mailed check,44.93,2059.23,No
CUST01657,0,Yes,Yes,33,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,60.35,1969.76,No
CUST01658,0,Yes,Yes,64,Month-to-month,DSL,Yes,No,No,Credit card,108.62,6926.68,No
CUST01659,0,No,No,54,Two year,No,No,No,No,Bank transfer,102.08,5432.03,No
CUST01660,0,Yes,No,42,Month-to-month,DSL,No,No,No,Mailed check,82.26,3452.71,No
CUST01661,0,No,No,29,One year,DSL,No,Yes,No,Credit card,105.53,2999.97,No
CUST01662,0,Yes,No,16,One year,Fiber optic,No,Yes,No,Electronic check,97.94,1574.05,No
CUST01663,0,No,No,25,Two year,DSL,No,No,Yes,Credit card,61.76,1506.03,No
CUST01664,1,No,No,7,Month-to-month,DSL,Yes,No,Yes,Electronic check,38.51,267.06,Yes
CUST01665,0,No,Yes,46,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,70.45,3150.13,Yes
CUST01666,0,Yes,Yes,71,Two year,Fiber optic,No,No,No,Mailed check,93.1,6655.71,No
CUST01667,0,Yes,No,45,One year,Fiber optic,No,Yes,No,Bank transfer,62.51,2867.77,No
CUST01668,1,Yes,No,67,Month-to-month,No,Yes,No,Yes,Bank transfer,86.01,5735.07,No
CUST01669,0,Yes,Yes,32,Month-to-month,DSL,No,No,No,Mailed check,27.62,1023.91,Yes
CUST01670,1,No,Yes,0,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,94.3,38.04,No
CUST01671,0,No,No,18,One year,Fiber optic,No,No,No,Credit card,100.9,1803.29,No
CUST01672,0,Yes,No,30,One year,DSL,No,Yes,Yes,Mailed check,90.1,2678.45,No
CUST01673,0,No,No,13,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,116.66,1477.51,Yes
CUST01674,0,Yes,Yes,52,One year,DSL,No,No,No,Mailed check,102.32,5291.1,No
CUST01675,0,Yes,No,47,One year,Fiber optic,No,Yes,No,Mailed check,110.12,5170.15,Yes
CUST01676,0,No,No,68,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,113.22,7696.77,No
CUST01677,1,No,Yes,61,One year,Fiber optic,No,Yes,Yes,Bank transfer,99.74,6013.94,No
CUST01678,0,No,No,65,Two year,Fiber optic,No,Yes,No,Bank transfer,86.77,5707.79,No
CUST01679,0,Yes,Yes,63,Month-to-month,Fiber optic,No,Yes,No,Electronic check,18.58,1209.88,No
CUST01680,0,Yes,No,69,Two year,DSL,No,Yes,No,Credit card,65.51,4612.55,No
CUST01681,0,Yes,No,62,Month-to-month,DSL,No,No,Yes,Electronic check,76.26,4746.51,No
CUST01682,0,No,No,72,Month-to-month,DSL,Yes,Yes,No,Mailed check,49.01,3581.06,No
CUST01683,0,No,No,32,Month-to-month,Fiber optic,No,No,No,Electronic check,50.45,1551.89,No
CUST01684,0,Yes,Yes,40,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,116.04,4671.71,No
CUST01685,0,No,No,47,Month-to-month,Fiber optic,No,Yes,No,Credit card,108.95,5031.07,Yes
CUST01686,0,Yes,No,12,Month-to-month,DSL,No,Yes,Yes,Credit card,104.62,1206.86,No
CUST01687,0,No,No,72,Two year,Fiber optic,Yes,No,Yes,Credit card,59.41,4402.85,No
CUST01688,0,Yes,Yes,30,Month-to-month,No,No,No,No,Credit card,19.4,564.51,No
CUST01689,1,Yes,No,67,One year,DSL,No,No,Yes,Electronic check,26.18,1753.1,No
CUST01690,0,Yes,No,3,Month-to-month,DSL,No,Yes,No,Mailed check,49.84,184.62,No
CUST01691,0,Yes,No,18,Two year,DSL,Yes,No,Yes,Bank transfer,19.61,351.04,No
CUST01692,0,No,No,69,One year,Fiber optic,Yes,Yes,Yes,Credit card,19.75,1311.68,No
CUST01693,1,No,No,12,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,111.49,1288.04,Yes
CUST01694,0,No,No,22,One year,DSL,Yes,No,No,Mailed check,90.03,2020.73,No
CUST01695,0,No,Yes,0,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,49.51,14.91,Yes
CUST01696,0,Yes,No,53,One year,DSL,No,No,No,Credit card,31.53,,No
CUST01697,1,No,No,70,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,70.19,4942.67,No
CUST01698,0,No,No,14,One year,Fiber optic,No,No,No,Credit card,18.55,262.72,Yes
CUST01699,0,Yes,No,64,One year,Fiber optic,No,No,Yes,Electronic check,113.72,7278.74,No
CUST01700,0,Yes,No,70,Month-to-month,DSL,No,No,Yes,Electronic check,60.31,4226.54,No
CUST01701,1,No,No,14,Month-to-month,No,No,Yes,No,Bank transfer,59.04,808.38,No
CUST01702,0,Yes,No,20,Two year,Fiber optic,No,Yes,Yes,Mailed check,57.84,1139.2,No
CUST01703,0,No,Yes,18,Month-to-month,DSL,Yes,No,Yes,Mailed check,25.07,476.36,No
CUST01704,0,Yes,No,59,Month-to-month,DSL,No,Yes,No,Electronic check,83.11,4975.53,No
CUST01705,0,No,No,32,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,92.77,2884.85,Yes
CUST01706,0,No,No,48,Month-to-month,No,No,No,Yes,Mailed check,86.96,4293.45,No
CUST01707,0,Yes,No,34,Two year,No,No,Yes,Yes,Mailed check,32.12,1126.71,No
CUST01708,1,Yes,No,43,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,77.04,3334.5,Yes
CUST01709,0,Yes,No,10,Month-to-month,No,No,No,Yes,Bank transfer,76.09,710.48,Yes
CUST01710,1,Yes,No,71,One year,DSL,Yes,Yes,Yes,Mailed check,106.58,7531.58,No
CUST01711,0,No,No,65,Two year,DSL,No,Yes,No,Electronic check,56.67,3714.11,No
CUST01712,0,Yes,No,45,Month-to-month,No,Yes,No,Yes,Mailed check,55.89,2527.59,No
CUST01713,0,No,No,8,Month-to-month,Fiber optic,Yes,Yes,No,Credit card,81.09,584.12,Yes
CUST01714,0,Yes,Yes,2,Two year,Fiber optic,Yes,No,Yes,Electronic check,82.57,122.04,No
CUST01715,1,No,No,25,One year,Fiber optic,No,Yes,Yes,Bank transfer,65.87,1609.76,No
CUST01716,0,No,No,71,Month-to-month,No,No,No,Yes,Credit card,63.19,4445.23,No
CUST01717,0,Yes,Yes,47,Month-to-month,Fiber optic,No,Yes,No,Mailed check,68.4,3228.37,No
CUST01718,0,No,Yes,65,Month-to-month,No,No,No,No,Mailed check,105.83,,Yes
CUST01719,0,No,Yes,69,Month-to-month,Fiber optic,No,No,No,Electronic check,65.04,4526.71,No
CUST01720,0,Yes,No,27,Month-to-month,DSL,No,Yes,Yes,Electronic check,113.87,3000.22,Yes
CUST01721,0,No,No,25,Two year,No,No,Yes,No,Mailed check,69.41,1784.06,No
CUST01722,0,Yes,Yes,24,Month-to-month,DSL,No,No,No,Mailed check,114.82,2908.67,No
CUST01723,0,Yes,No,11,One year,No,Yes,No,Yes,Electronic check,102.95,1171.39,No
CUST01724,0,No,Yes,4,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,54.97,192.68,Yes
CUST01725,0,No,Yes,47,One year,Fiber optic,No,No,Yes,Bank transfer,106.09,4961.22,Yes
CUST01726,0,No,No,36,One year,Fiber optic,No,Yes,No,Electronic check,29.23,996.1,No
CUST01727,0,Yes,No,43,Month-to-month,DSL,No,Yes,Yes,Credit card,112.35,4884.97,No
CUST01728,1,No,No,14,Month-to-month,DSL,No,No,No,Mailed check,82.43,1162.17,Yes
CUST01729,0,No,No,42,Month-to-month,No,Yes,No,Yes,Bank transfer,23.55,898.63,No
CUST01730,0,No,No,47,Two year,No,No,Yes,Yes,Credit card,83.71,3861.7,No
CUST01731,0,Yes,No,69,Two year,DSL,No,No,Yes,Bank transfer,117.37,8010.67,No
CUST01732,0,No,No,45,Month-to-month,No,Yes,Yes,Yes,Bank transfer,25.12,1168.52,No
CUST01733,0,No,Yes,42,Month-to-month,No,No,No,Yes,Bank transfer,74.58,3082.27,No
CUST01734,0,Yes,No,20,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,94.28,1927.29,Yes
CUST01735,0,No,No,22,One year,DSL,No,No,No,Credit card,100.65,2186.39,Yes
CUST01736,0,Yes,No,46,Month-to-month,No,Yes,No,Yes,Mailed check,60.21,2809.28,No
CUST01737,1,Yes,No,14,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,38.82,530.61,Yes
CUST01738,1,No,No,24,Month-to-month,No,No,No,Yes,Electronic check,22.32,583.17,Yes
CUST01739,0,No,Yes,35,Month-to-month,No,Yes,No,Yes,Electronic check,77.13,2659.94,No
CUST01740,0,Yes,No,50,One year,No,No,Yes,Yes,Electronic check,64.2,3173.27,No
CUST01741,0,Yes,No,14,Month-to-month,Fiber optic,No,No,Yes,Credit card,114.77,1584.01,Yes
CUST01742,0,No,Yes,67,One year,DSL,No,Yes,Yes,Mailed check,24.18,1661.75,No
CUST01743,0,No,No,20,Month-to-month,DSL,No,No,Yes,Credit card,87.91,1704.09,Yes
CUST01744,0,No,No,12,Month-to-month,DSL,Yes,Yes,No,Bank transfer,20.55,217.77,Yes
CUST01745,0,No,Yes,18,One year,DSL,No,Yes,Yes,Electronic check,35.49,626.32,No
CUST01746,0,No,No,33,Two year,Fiber optic,No,Yes,Yes,Credit card,64.27,2140.86,No
CUST01747,0,Yes,No,67,One year,Fiber optic,Yes,No,Yes,Electronic check,64.4,4294.99,No
CUST01748,1,No,No,51,Month-to-month,No,No,No,Yes,Credit card,87.94,4513.82,Yes
CUST01749,0,Yes,No,26,Month-to-month,DSL,No,Yes,No,Electronic check,110.84,2844.45,No
CUST01750,1,No,Yes,28,Two year,Fiber optic,No,Yes,Yes,Bank transfer,83.18,2378.49,No
CUST01751,0,Yes,No,27,Month-to-month,DSL,No,Yes,Yes,Electronic check,115.26,3149.85,No
CUST01752,1,Yes,No,34,Month-to-month,DSL,Yes,No,No,Bank transfer,107.92,3640.64,Yes
CUST01753,0,No,No,7,Two year,DSL,No,No,Yes,Bank transfer,77.62,579.37,No
CUST01754,0,No,No,15,Two year,Fiber optic,Yes,Yes,No,Credit card,103.05,1491.17,Yes
CUST01755,0,No,Yes,35,Two year,DSL,Yes,Yes,No,Credit card,83.54,2931.99,No
CUST01756,0,No,No,29,Two year,Fiber optic,No,No,Yes,Credit card,26.01,714.81,No
CUST01757,0,Yes,Yes,17,Two year,DSL,No,Yes,Yes,Bank transfer,93.54,1605.85,No
CUST01758,0,No,Yes,1,Month-to-month,No,No,Yes,Yes,Mailed check,27.68,19.19,Yes
CUST01759,0,Yes,Yes,48,Month-to-month,No,Yes,Yes,Yes,Mailed check,78.6,3734.85,No
CUST01760,0,Yes,No,3,One year,No,No,No,Yes,Bank transfer,89.67,190.44,Yes
CUST01761,0,Yes,No,6,Month-to-month,No,No,No,Yes,Bank transfer,24.79,137.93,No
CUST01762,0,No,No,38,Month-to-month,No,No,No,No,Credit card,41.54,1638.17,No
CUST01763,0,No,No,12,Month-to-month,No,No,Yes,Yes,Credit card,111.4,1351.01,No
CUST01764,1,No,No,30,Month-to-month,Fiber optic,No,No,No,Credit card,80.86,2347.61,No
CUST01765,0,Yes,Yes,70,One year,DSL,No,Yes,No,Mailed check,43.12,3006.72,No
CUST01766,0,Yes,No,62,Month-to-month,DSL,Yes,No,No,Mailed check,88.45,5543.32,No
CUST01767,1,No,No,55,Month-to-month,DSL,Yes,No,Yes,Bank transfer,78.87,4322.36,Yes
CUST01768,0,Yes,Yes,41,Month-to-month,Fiber optic,No,No,Yes,Mailed check,69.16,2786.91,Yes
CUST01769,0,Yes,No,60,One year,Fiber optic,No,Yes,No,Credit card,117.57,7141.57,No
CUST01770,0,No,No,41,Month-to-month,No,Yes,Yes,No,Credit card,87.71,3542.08,No
CUST01771,0,No,No,55,Month-to-month,No,No,No,No,Credit card,56.29,3084.64,No
CUST01772,0,Yes,No,35,One year,Fiber optic,No,No,No,Credit card,99.61,3455.6,Yes
CUST01773,0,Yes,No,67,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,108.23,7284.05,No
CUST01774,0,No,Yes,6,Month-to-month,No,Yes,No,Yes,Electronic check,30.77,208.69,Yes
CUST01775,0,No,Yes,53,Month-to-month,DSL,No,No,Yes,Bank transfer,38.46,1993.61,No
CUST01776,0,No,No,0,Month-to-month,Fiber optic,No,No,No,Bank transfer,40.06,0.0,Yes
CUST01777,1,Yes,Yes,43,Two year,DSL,No,No,Yes,Mailed check,88.5,3812.44,No
CUST01778,0,Yes,No,44,Month-to-month,Fiber optic,Yes,Yes,No,Credit card,79.51,3509.35,No
CUST01779,1,No,No,46,One year,DSL,No,Yes,No,Electronic check,81.14,3721.0,No
CUST01780,0,Yes,No,12,Month-to-month,No,No,Yes,No,Credit card,113.96,1352.15,Yes
CUST01781,0,No,Yes,21,Month-to-month,Fiber optic,No,No,Yes,Credit card,97.14,1978.51,Yes
CUST01782,0,Yes,Yes,20,One year,DSL,No,Yes,Yes,Mailed check,31.05,713.51,No
CUST01783,0,No,No,8,Month-to-month,DSL,Yes,No,No,Electronic check,53.45,459.52,Yes
CUST01784,0,No,No,25,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,62.41,1560.55,No
CUST01785,0,No,No,8,Month-to-month,No,No,Yes,Yes,Bank transfer,58.39,515.93,No
CUST01786,0,No,No,14,Month-to-month,Fiber optic,No,No,Yes,Credit card,86.27,1197.58,Yes
CUST01787,0,Yes,No,9,One year,Fiber optic,Yes,Yes,Yes,Electronic check,108.97,940.01,No
CUST01788,0,No,No,41,Month-to-month,DSL,No,Yes,Yes,Bank transfer,49.22,2035.32,Yes
CUST01789,0,Yes,Yes,71,Two year,Fiber optic,No,No,No,Electronic check,74.29,5281.54,No
CUST01790,0,Yes,No,23,One year,Fiber optic,No,Yes,No,Credit card,98.52,2350.05,No
CUST01791,0,Yes,No,48,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,60.45,2864.75,No
CUST01792,0,No,No,25,Month-to-month,DSL,No,Yes,Yes,Electronic check,35.15,830.61,No
CUST01793,0,No,Yes,36,Month-to-month,Fiber optic,No,No,No,Mailed check,66.44,2496.9,No
CUST01794,0,Yes,No,67,One year,Fiber optic,No,No,No,Electronic check,23.63,1642.44,No
CUST01795,0,No,No,49,Month-to-month,No,No,No,No,Credit card,114.12,5623.71,No
CUST01796,0,No,No,23,Two year,No,No,Yes,No,Mailed check,25.63,555.31,No
CUST01797,1,No,Yes,18,Month-to-month,Fiber optic,No,Yes,No,Electronic check,62.72,1149.85,Yes
CUST01798,0,No,No,59,Two year,Fiber optic,Yes,No,Yes,Electronic check,72.05,4186.42,Yes
CUST01799,0,No,No,38,Month-to-month,DSL,Yes,No,No,Bank transfer,118.5,4477.33,No
CUST01800,1,No,No,17,Two year,No,No,Yes,Yes,Credit card,34.93,535.64,No
CUST01801,1,Yes,Yes,18,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,29.67,496.41,No
CUST01802,1,Yes,Yes,35,Month-to-month,DSL,Yes,No,No,Electronic check,18.89,601.58,No
CUST01803,0,No,Yes,54,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,33.87,1863.78,No
CUST01804,0,Yes,No,68,Month-to-month,No,Yes,Yes,Yes,Credit card,39.14,2750.89,No
CUST01805,0,Yes,No,46,Two year,DSL,No,Yes,No,Mailed check,82.32,3835.53,No
CUST01806,0,No,Yes,48,Month-to-month,Fiber optic,No,Yes,No,Credit card,40.41,,No
CUST01807,0,Yes,Yes,32,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,20.09,626.07,Yes
CUST01808,0,No,No,20,One year,DSL,No,No,No,Bank transfer,102.32,2056.01,No
CUST01809,1,No,No,21,Month-to-month,DSL,No,No,Yes,Credit card,55.29,1107.48,No
CUST01810,0,No,No,47,Month-to-month,No,No,No,Yes,Electronic check,54.08,2476.8,No
CUST01811,0,Yes,No,36,One year,No,No,Yes,Yes,Electronic check,48.85,1685.96,No
CUST01812,0,Yes,No,14,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,117.49,1583.85,No
CUST01813,0,No,Yes,34,Two year,No,No,Yes,Yes,Credit card,35.35,1236.26,No
CUST01814,0,Yes,No,70,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,109.62,7713.24,No
CUST01815,0,No,No,31,Month-to-month,Fiber optic,Yes,No,No,Electronic check,97.23,2969.05,Yes
CUST01816,1,No,Yes,10,One year,Fiber optic,No,Yes,No,Bank transfer,25.8,272.68,Yes
CUST01817,0,Yes,No,9,One year,No,Yes,Yes,No,Bank transfer,118.65,1124.95,No
CUST01818,0,No,No,72,Month-to-month,Fiber optic,No,Yes,No,Mailed check,45.68,3281.36,No
CUST01819,1,No,Yes,56,One year,DSL,Yes,No,Yes,Mailed check,28.06,1534.19,No
CUST01820,0,Yes,Yes,24,Month-to-month,No,Yes,No,No,Bank transfer,102.59,2441.33,No
CUST01821,0,Yes,No,1,Month-to-month,Fiber optic,No,No,No,Credit card,90.08,161.62,Yes
CUST01822,0,Yes,No,63,Two year,DSL,No,Yes,Yes,Mailed check,80.96,5097.0,No
CUST01823,0,Yes,No,34,Month-to-month,Fiber optic,No,No,Yes,Electronic check,33.91,1259.73,No
CUST01824,0,No,No,6,Month-to-month,Fiber optic,No,Yes,No,Credit card,66.81,367.48,No
CUST01825,0,Yes,No,17,Two year,No,No,Yes,No,Electronic check,97.62,1634.23,Yes
CUST01826,1,Yes,Yes,66,Two year,Fiber optic,No,No,No,Mailed check,48.97,3161.75,No
CUST01827,0,No,Yes,41,Month-to-month,DSL,No,Yes,Yes,Bank transfer,49.79,2095.01,No
CUST01828,0,No,Yes,38,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,18.32,,No
CUST01829,0,Yes,No,40,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,35.77,1385.79,No
CUST01830,0,No,No,23,Two year,DSL,No,No,No,Credit card,107.29,2449.74,No
CUST01831,0,Yes,No,59,Two year,Fiber optic,Yes,No,Yes,Mailed check,63.06,3744.81,No
CUST01832,0,No,No,45,Month-to-month,No,Yes,No,Yes,Mailed check,118.39,5286.21,No
CUST01833,1,No,No,18,Month-to-month,DSL,Yes,No,Yes,Mailed check,58.36,1067.59,No
CUST01834,0,No,Yes,67,Month-to-month,Fiber optic,Yes,No,No,Credit card,90.95,6138.62,No
CUST01835,0,No,No,41,One year,DSL,Yes,Yes,Yes,Electronic check,46.76,1895.48,No
CUST01836,0,No,Yes,31,One year,DSL,Yes,No,Yes,Electronic check,55.11,1615.33,Yes
CUST01837,0,No,No,38,One year,Fiber optic,Yes,No,No,Bank transfer,37.45,1409.58,No
CUST01838,0,No,No,35,Two year,DSL,Yes,Yes,No,Mailed check,53.4,1843.81,No
CUST01839,1,Yes,Yes,35,Month-to-month,No,No,No,Yes,Electronic check,73.82,2521.43,No
CUST01840,0,Yes,No,2,Month-to-month,DSL,Yes,No,Yes,Credit card,119.16,267.66,Yes
CUST01841,0,No,Yes,72,Month-to-month,Fiber optic,No,No,No,Mailed check,85.75,6205.28,No
CUST01842,1,No,No,7,Month-to-month,DSL,No,Yes,Yes,Bank transfer,38.32,279.15,Yes
CUST01843,0,No,Yes,69,Month-to-month,No,No,No,No,Electronic check,22.59,1537.04,No
CUST01844,1,No,No,40,Month-to-month,Fiber optic,No,Yes,No,Credit card,30.89,1242.36,No
CUST01845,0,No,No,67,One year,Fiber optic,No,Yes,Yes,Credit card,75.38,5017.96,No
CUST01846,0,Yes,No,12,Two year,DSL,Yes,No,No,Bank transfer,96.05,1186.84,Yes
CUST01847,0,Yes,No,48,Month-to-month,Fiber optic,No,Yes,No,Electronic check,113.92,5446.28,No
CUST01848,0,No,Yes,59,Month-to-month,DSL,Yes,No,Yes,Mailed check,19.61,1144.39,No
CUST01849,0,No,No,1,Month-to-month,No,No,Yes,Yes,Credit card,71.32,62.88,Yes
CUST01850,0,No,No,59,One year,Fiber optic,No,Yes,No,Bank transfer,66.03,4059.13,No
CUST01851,0,No,No,4,One year,Fiber optic,Yes,Yes,Yes,Credit card,84.92,288.7,Yes
CUST01852,0,No,No,43,One year,Fiber optic,No,No,No,Credit card,75.08,3204.92,No
CUST01853,0,No,Yes,26,Month-to-month,Fiber optic,No,No,No,Electronic check,88.08,2209.97,No
CUST01854,0,Yes,No,31,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,85.12,2651.43,Yes
CUST01855,0,No,No,20,Month-to-month,Fiber optic,No,Yes,No,Mailed check,29.94,685.36,No
CUST01856,0,Yes,No,7,One year,Fiber optic,No,Yes,No,Credit card,99.57,685.54,Yes
CUST01857,0,No,No,71,Two year,Fiber optic,No,No,Yes,Bank transfer,30.57,2138.36,No
CUST01858,0,Yes,Yes,49,Two year,Fiber optic,Yes,Yes,Yes,Credit card,89.25,4370.21,No
CUST01859,0,Yes,No,66,Month-to-month,DSL,Yes,No,No,Bank transfer,60.45,4041.44,No
CUST01860,1,Yes,Yes,43,One year,No,No,No,Yes,Credit card,70.41,3096.7,Yes
CUST01861,0,Yes,No,57,Two year,Fiber optic,No,No,Yes,Bank transfer,110.14,6225.63,No
CUST01862,0,Yes,No,2,Month-to-month,Fiber optic,No,No,No,Credit card,108.77,250.45,No
CUST01863,1,No,Yes,69,Month-to-month,No,No,No,No,Credit card,101.42,6992.9,No
CUST01864,1,Yes,No,1,Two year,DSL,Yes,Yes,No,Mailed check,70.04,142.17,No
CUST01865,0,No,Yes,43,Month-to-month,No,No,No,Yes,Electronic check,93.1,4118.06,Yes
CUST01866,0,No,No,1,Two year,No,No,No,Yes,Electronic check,70.32,161.35,Yes
CUST01867,0,Yes,No,34,Two year,No,No,Yes,Yes,Bank transfer,106.7,3578.49,Yes
CUST01868,0,Yes,No,29,One year,No,Yes,No,No,Credit card,59.08,1671.25,No
CUST01869,1,Yes,No,7,Two year,Fiber optic,Yes,Yes,No,Credit card,116.96,903.44,No
CUST01870,0,No,No,21,One year,DSL,No,Yes,Yes,Electronic check,113.1,2369.9,No
CUST01871,0,Yes,Yes,43,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,93.64,3988.05,No
CUST01872,0,Yes,No,57,Month-to-month,DSL,No,No,No,Mailed check,46.5,2582.37,No
CUST01873,0,Yes,Yes,35,Month-to-month,DSL,Yes,No,Yes,Mailed check,31.43,1107.03,No
